Start Time (UTC)            Stop Time (UTC)               Duration (s)         
15 Oct 2022 17:37:38.318    15 Oct 2022 17:40:45.851      187.53266630    
16 Oct 2022 16:53:02.625    16 Oct 2022 16:56:15.556      192.93059581    
17 Oct 2022 16:08:27.632    17 Oct 2022 16:11:41.403      193.77159941    
18 Oct 2022 15:23:53.460    18 Oct 2022 15:27:03.327      189.86748283    
18 Oct 2022 17:03:22.011    18 Oct 2022 17:04:49.770      87.759177480    
19 Oct 2022 14:39:20.393    19 Oct 2022 14:42:21.109      180.71627392    
19 Oct 2022 16:18:22.848    19 Oct 2022 16:20:33.724      130.87567660    
20 Oct 2022 13:54:48.962    20 Oct 2022 13:57:34.282      165.32063819    
20 Oct 2022 15:33:30.747    20 Oct 2022 15:36:07.439      156.69191123    
21 Oct 2022 13:10:20.236    21 Oct 2022 13:12:41.845      141.60846546    
21 Oct 2022 14:48:41.751    21 Oct 2022 14:51:34.933      173.18183198    
22 Oct 2022 12:25:56.989    22 Oct 2022 12:27:41.082      104.09323506    
22 Oct 2022 14:03:54.557    22 Oct 2022 14:06:57.575      183.01775636    
23 Oct 2022 13:19:08.568    23 Oct 2022 13:22:16.024      187.45538945    
24 Oct 2022 12:34:23.487    24 Oct 2022 12:37:30.633      187.14646529    
25 Oct 2022 11:49:39.188    25 Oct 2022 11:52:41.571      182.38284762    
26 Oct 2022 11:04:55.699    26 Oct 2022 11:07:48.844      173.14505229    
27 Oct 2022 10:20:13.237    27 Oct 2022 10:22:52.252      159.01502275    
27 Oct 2022 11:59:24.918    27 Oct 2022 12:00:52.499      87.580567505    
28 Oct 2022 09:35:32.370    28 Oct 2022 09:37:51.227      138.85631313    
28 Oct 2022 11:14:18.876    28 Oct 2022 11:16:16.277      117.40136828    
29 Oct 2022 08:50:54.574    29 Oct 2022 08:52:44.280      109.70641089    
29 Oct 2022 10:29:17.083    29 Oct 2022 10:31:32.857      135.77435691    
30 Oct 2022 08:06:25.687    30 Oct 2022 08:07:25.545      59.858431108    
30 Oct 2022 09:44:17.073    30 Oct 2022 09:46:44.698      147.62502783    
31 Oct 2022 08:59:17.857    31 Oct 2022 09:01:52.765      154.90820787    
01 Nov 2022 08:14:18.949    01 Nov 2022 08:16:57.519      158.56952062    
02 Nov 2022 07:29:20.121    02 Nov 2022 07:31:59.152      159.03051628    
03 Nov 2022 06:44:21.333    03 Nov 2022 06:46:57.670      156.33700312    
04 Nov 2022 05:59:22.725    04 Nov 2022 06:01:52.897      150.17157784    
05 Nov 2022 05:14:24.680    05 Nov 2022 05:16:44.425      139.74542896    
05 Nov 2022 06:53:25.241    05 Nov 2022 06:54:53.240      87.999350438    
06 Nov 2022 04:29:27.999    06 Nov 2022 04:31:31.436      123.43683487    
06 Nov 2022 06:08:02.269    06 Nov 2022 06:10:06.596      124.32665258    
07 Nov 2022 03:44:34.565    07 Nov 2022 03:46:12.042      97.476836247    
07 Nov 2022 05:22:43.955    07 Nov 2022 05:25:12.047      148.09151689    
08 Nov 2022 02:59:52.279    08 Nov 2022 03:00:38.352      46.073128190    
08 Nov 2022 04:37:27.633    08 Nov 2022 04:40:12.249      164.61688962    
09 Nov 2022 03:52:12.423    09 Nov 2022 03:55:08.092      175.66889635    
