Start Time (UTC)            Stop Time (UTC)               Duration (s)         
26 Jul 2022 23:01:34.698    26 Jul 2022 23:04:29.773      175.07526304    
27 Jul 2022 00:40:44.115    27 Jul 2022 00:42:47.491      123.37573960    
27 Jul 2022 22:18:32.891    27 Jul 2022 22:21:18.981      166.09024087    
27 Jul 2022 23:57:23.687    27 Jul 2022 23:59:55.561      151.87398260    
28 Jul 2022 21:35:32.928    28 Jul 2022 21:38:04.656      151.72833174    
28 Jul 2022 23:14:06.538    28 Jul 2022 23:16:58.516      171.97828823    
29 Jul 2022 20:52:35.941    29 Jul 2022 20:54:45.717      129.77618203    
29 Jul 2022 22:30:51.441    29 Jul 2022 22:33:57.622      186.18091877    
30 Jul 2022 20:09:44.754    30 Jul 2022 20:11:19.401      94.646181213    
30 Jul 2022 21:47:37.872    30 Jul 2022 21:50:53.451      195.57848680    
31 Jul 2022 21:04:25.589    31 Jul 2022 21:07:46.307      200.71758712    
01 Aug 2022 20:21:14.490    01 Aug 2022 20:24:36.357      201.86662786    
02 Aug 2022 19:38:04.564    02 Aug 2022 19:41:23.680      199.11547193    
03 Aug 2022 18:54:55.878    03 Aug 2022 18:58:08.276      192.39761081    
03 Aug 2022 20:34:32.254    03 Aug 2022 20:35:58.409      86.154616869    
04 Aug 2022 18:11:48.591    04 Aug 2022 18:14:50.044      181.45275089    
04 Aug 2022 19:51:01.772    04 Aug 2022 19:53:03.287      121.51503473    
05 Aug 2022 17:28:43.018    05 Aug 2022 17:31:28.719      165.70139359    
05 Aug 2022 19:07:37.411    05 Aug 2022 19:10:00.512      143.10121536    
06 Aug 2022 16:45:39.796    06 Aug 2022 16:48:03.701      143.90491499    
06 Aug 2022 18:24:16.094    06 Aug 2022 18:26:53.214      157.12033095    
07 Aug 2022 16:02:40.450    07 Aug 2022 16:04:33.487      113.03681144    
07 Aug 2022 17:40:56.654    07 Aug 2022 17:43:42.599      165.94486566    
08 Aug 2022 15:19:50.906    08 Aug 2022 15:20:52.150      61.244299170    
08 Aug 2022 16:57:38.476    08 Aug 2022 17:00:29.308      170.83214081    
09 Aug 2022 16:14:21.178    09 Aug 2022 16:17:13.732      172.55380751    
10 Aug 2022 15:31:04.510    10 Aug 2022 15:33:56.115      171.60572845    
11 Aug 2022 14:47:48.311    11 Aug 2022 14:50:36.595      168.28414524    
12 Aug 2022 14:04:32.505    12 Aug 2022 14:07:15.209      162.70326152    
13 Aug 2022 13:21:17.113    13 Aug 2022 13:23:51.887      154.77390464    
14 Aug 2022 12:38:02.286    14 Aug 2022 12:40:26.421      144.13558255    
14 Aug 2022 14:17:16.647    14 Aug 2022 14:18:35.382      78.734657995    
15 Aug 2022 11:54:48.389    15 Aug 2022 11:56:58.382      129.99339255    
15 Aug 2022 13:33:39.141    15 Aug 2022 13:35:30.966      111.82449781    
16 Aug 2022 11:11:36.229    16 Aug 2022 11:13:26.903      110.67430634    
16 Aug 2022 12:50:06.007    16 Aug 2022 12:52:20.452      134.44517828    
17 Aug 2022 10:28:27.901    17 Aug 2022 10:29:49.830      81.929195335    
17 Aug 2022 12:06:34.816    17 Aug 2022 12:09:06.202      151.38533169    
18 Aug 2022 09:45:39.310    18 Aug 2022 09:45:51.212      11.902098928    
18 Aug 2022 11:23:04.710    18 Aug 2022 11:25:49.016      164.30573001    
19 Aug 2022 10:39:35.315    19 Aug 2022 10:42:29.214      173.89861043    
20 Aug 2022 09:56:06.491    20 Aug 2022 09:59:06.901      180.41059796    
21 Aug 2022 09:12:38.232    21 Aug 2022 09:15:42.058      183.82594418    
22 Aug 2022 08:29:10.642    22 Aug 2022 08:32:14.578      183.93534813    
22 Aug 2022 10:09:06.542    22 Aug 2022 10:09:42.219      35.676334100    
23 Aug 2022 07:45:43.923    23 Aug 2022 07:48:44.267      180.34415168    
23 Aug 2022 09:25:02.939    23 Aug 2022 09:26:49.186      106.24758900    
24 Aug 2022 07:02:18.404    24 Aug 2022 07:05:10.825      172.42041895    
24 Aug 2022 08:41:16.190    24 Aug 2022 08:43:37.224      141.03478402    
25 Aug 2022 06:18:54.620    25 Aug 2022 06:21:33.754      159.13380920    
25 Aug 2022 07:57:34.174    25 Aug 2022 08:00:18.476      164.30197293    
26 Aug 2022 05:35:33.541    26 Aug 2022 05:37:52.136      138.59527458    
26 Aug 2022 07:13:54.756    26 Aug 2022 07:16:55.111      180.35486784    
27 Aug 2022 04:52:17.415    27 Aug 2022 04:54:03.778      106.36247126    
27 Aug 2022 06:30:17.117    27 Aug 2022 06:33:27.997      190.87921574    
28 Aug 2022 04:09:17.513    28 Aug 2022 04:09:57.466      39.953039051    
28 Aug 2022 05:46:40.879    28 Aug 2022 05:49:57.571      196.69288084    
29 Aug 2022 05:03:05.861    29 Aug 2022 05:06:24.077      198.21555350    
30 Aug 2022 04:19:32.004    30 Aug 2022 04:22:47.634      195.63027879    
31 Aug 2022 03:35:59.341    31 Aug 2022 03:39:08.269      188.92761825    
31 Aug 2022 05:15:45.600    31 Aug 2022 05:16:44.886      59.286058182    
01 Sep 2022 02:52:28.014    01 Sep 2022 02:55:25.888      177.87329749    
01 Sep 2022 04:31:45.309    01 Sep 2022 04:33:31.361      106.05169638    
02 Sep 2022 02:08:58.337    02 Sep 2022 02:11:40.211      161.87361373    
02 Sep 2022 03:47:54.765    02 Sep 2022 03:50:06.296      131.53098794    
03 Sep 2022 01:25:30.987    03 Sep 2022 01:27:50.580      139.59337600    
03 Sep 2022 03:04:07.983    03 Sep 2022 03:06:35.710      147.72653540    
04 Sep 2022 00:42:07.669    04 Sep 2022 00:43:55.291      107.62218833    
04 Sep 2022 02:20:23.277    04 Sep 2022 02:23:01.310      158.03282505    
04 Sep 2022 23:58:56.011    04 Sep 2022 23:59:46.697      50.686539849    
05 Sep 2022 01:36:39.845    05 Sep 2022 01:39:23.901      164.05576563    
06 Sep 2022 00:52:57.221    06 Sep 2022 00:55:43.935      166.71324499    
07 Sep 2022 00:09:15.115    07 Sep 2022 00:12:01.674      166.55893394    
07 Sep 2022 23:25:33.352    07 Sep 2022 23:28:17.246      163.89490664    
08 Sep 2022 22:41:51.863    08 Sep 2022 22:44:30.663      158.80072599    
09 Sep 2022 21:58:10.698    09 Sep 2022 22:00:41.809      151.11078706    
10 Sep 2022 21:14:30.069    10 Sep 2022 21:16:50.398      140.32949527    
10 Sep 2022 22:53:40.103    10 Sep 2022 22:55:00.084      79.980532976    
11 Sep 2022 20:30:50.463    11 Sep 2022 20:32:55.874      125.41101635    
11 Sep 2022 22:09:35.904    11 Sep 2022 22:11:30.182      114.27814888    
12 Sep 2022 19:47:12.976    12 Sep 2022 19:48:57.073      104.09715056    
12 Sep 2022 21:25:36.183    12 Sep 2022 21:27:53.607      137.42383750    
13 Sep 2022 19:03:40.861    13 Sep 2022 19:04:50.686      69.825211563    
13 Sep 2022 20:41:38.385    13 Sep 2022 20:44:12.844      154.45877609    
14 Sep 2022 19:57:41.625    14 Sep 2022 20:00:28.716      167.09130822    
15 Sep 2022 19:13:45.536    15 Sep 2022 19:16:41.547      176.01114486    
16 Sep 2022 18:29:49.991    16 Sep 2022 18:32:51.430      181.43818210    
17 Sep 2022 17:45:55.018    17 Sep 2022 17:48:58.325      183.30736390    
18 Sep 2022 17:02:00.763    18 Sep 2022 17:05:02.089      181.32617965    
18 Sep 2022 18:41:32.980    18 Sep 2022 18:42:49.860      76.880056306    
19 Sep 2022 16:18:07.509    19 Sep 2022 16:21:02.462      174.95314102    
19 Sep 2022 17:57:12.891    19 Sep 2022 17:59:17.355      124.46355745    
20 Sep 2022 15:34:15.728    20 Sep 2022 15:36:59.001      163.27264463    
20 Sep 2022 17:13:00.950    20 Sep 2022 17:15:34.177      153.22725711    
21 Sep 2022 14:50:26.275    21 Sep 2022 14:52:50.899      144.62368340    
21 Sep 2022 16:28:52.444    21 Sep 2022 16:31:45.067      172.62270298    
22 Sep 2022 14:06:41.017    22 Sep 2022 14:08:36.335      115.31853658    
22 Sep 2022 15:44:45.991    22 Sep 2022 15:47:51.446      185.45541319    
23 Sep 2022 13:23:07.037    23 Sep 2022 13:24:08.279      61.242115893    
23 Sep 2022 15:00:41.001    23 Sep 2022 15:03:53.954      192.95231856    
24 Sep 2022 14:16:37.201    24 Sep 2022 14:19:52.917      195.71610329    
25 Sep 2022 13:32:34.482    25 Sep 2022 13:35:48.498      194.01578216    
26 Sep 2022 12:48:32.856    26 Sep 2022 12:51:40.730      187.87417898    
26 Sep 2022 14:28:29.680    26 Sep 2022 14:29:02.715      33.034860925    
27 Sep 2022 12:04:32.464    27 Sep 2022 12:07:29.511      177.04703368    
27 Sep 2022 13:43:51.676    27 Sep 2022 13:45:28.997      97.320550319    
28 Sep 2022 11:20:33.647    28 Sep 2022 11:23:14.523      160.87587315    
28 Sep 2022 12:59:30.003    28 Sep 2022 13:01:36.592      126.58952221    
29 Sep 2022 10:36:37.168    29 Sep 2022 10:38:55.009      137.84059337    
